query,join_size,true_subs,est_subs,true_subs_vec,est_subs_vec,label,qry_lvl_l1
t_328,2,mk t$ci mk$ci t,mk t$ci mk$ci t,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1]]",Optimal,0.0
t_329,2,mk t$ci mk$ci t,mk t$ci mk$ci t,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1]]","[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1]]",Optimal,0.0
t_33,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_34,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_35,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_36,2,mc t$mi_idx t$mc mi_idx,mc t$mi_idx t$mc mi_idx,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_37,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_38,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_385,2,ci t$ci mc$mc t,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 1, 0]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0057047605023792
t_386,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_387,2,ci t$mc t$ci mc,ci t$ci mc$mc t,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 1, 0]]",Optimal,0.0151956192937175
t_388,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_389,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_39,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_390,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_391,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_392,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_393,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_394,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_395,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_396,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_397,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_398,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_399,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_4,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_40,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_400,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_401,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_402,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_403,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_404,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_405,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_406,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_407,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_408,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_409,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_41,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_410,2,ci t$mc t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.1149809910728297
t_411,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_412,2,ci t$mc t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.1468018654970136
t_413,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_414,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_415,2,ci t$mc t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.2571159838698085
t_416,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_417,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_418,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_419,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_42,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_420,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_421,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_422,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_423,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_424,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_425,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_426,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_427,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_428,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_429,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_43,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_430,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_431,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_432,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_433,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_434,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_435,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_436,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_437,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_438,2,mc t$ci t$ci mc,mc t$ci t$ci mc,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_439,2,ci t$mc t$ci mc,ci t$mc t$ci mc,"[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]","[[0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",Optimal,0.0
t_44,2,mi_idx t$mc t$mc mi_idx,mi_idx t$mc t$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0
t_440,2,mi t$mi_idx t$mc t$mi mi_idx$mc mi_idx$mc mi,mi_idx t$mi t$mc t$mi mi_idx$mc mi_idx$mc mi,"[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0]]","[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0]]",SubOptimal,0.1142255521516323
t_441,2,mc t$mi_idx t$mi t$mc mi_idx$mc mi$mi mi_idx,mc t$mi_idx t$mi t$mc mi_idx$mc mi$mi mi_idx,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0]]",Optimal,0.0
t_442,2,mi_idx t$mi t$mc t$mi mi_idx$mc mi$mc mi_idx,mi t$mi_idx t$mc t$mi mi_idx$mc mi$mc mi_idx,"[[0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.3252059875033151
t_443,2,mi_idx t$mc t$mc mi_idx$mi t$mi mi_idx$mc mi,mi_idx t$mc t$mc mi_idx$mi t$mi mi_idx$mc mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]",Optimal,0.0
t_444,2,mi_idx t$mc t$mc mi_idx$mi t$mi mi_idx$mc mi,mi_idx t$mc t$mc mi_idx$mi t$mi mi_idx$mc mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]",SubOptimal,0.0
t_445,2,mi t$mi_idx t$mc t$mi mi_idx$mc mi_idx$mc mi,mi t$mi_idx t$mc t$mi mi_idx$mc mi$mc mi_idx,"[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0]]",Optimal,0.0027930895501099
t_446,2,mi_idx t$mc t$mc mi_idx$mi t$mi mi_idx$mc mi,mi_idx t$mc t$mc mi_idx$mi t$mi mi_idx$mc mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]",Optimal,0.0
t_447,2,mi_idx t$mc t$mc mi_idx$mi t$mi mi_idx$mc mi,mi_idx t$mc t$mi t$mc mi_idx$mi mi_idx$mc mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]","[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]",SubOptimal,0.0086997503778937
t_448,2,mi_idx t$mc t$mi t$mc mi_idx$mi mi_idx$mc mi,mi t$mi_idx t$mc t$mc mi_idx$mi mi_idx$mc mi,"[[0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]","[[1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0]]",SubOptimal,0.779586175120773
